price,date,split_ratio,tri,shares_owned,dividend_value,
0.93,2002-10-01,1,244.53,262.27,,
0.91,2002-10-02,1,238.8,262.27,,
0.92,2002-10-03,1,240.99,262.27,,
0.9,2002-10-04,1,236.44,262.27,,
0.88,2002-10-07,1,232.06,262.27,,
0.88,2002-10-08,1,230.71,262.27,,
0.87,2002-10-09,1,229.2,262.27,,
0.91,2002-10-10,1,237.96,262.27,,
0.93,2002-10-11,1,244.53,262.27,,
0.95,2002-10-14,1,248.92,262.27,,
0.97,2002-10-15,1,255.49,262.27,,
0.94,2002-10-16,1,245.38,262.27,,
0.91,2002-10-17,1,237.79,262.27,,
0.92,2002-10-18,1,241.67,262.27,,
0.94,2002-10-21,1,245.38,262.27,,
0.94,2002-10-22,1,247.74,262.27,,
0.96,2002-10-23,1,250.77,262.27,,
0.94,2002-10-24,1,247.57,262.27,,
0.99,2002-10-25,1,259.87,262.27,,
1,2002-10-28,1,263.07,262.27,,
0.99,2002-10-29,1,260.21,262.27,,
1.03,2002-10-30,1,269.31,262.27,,
1.03,2002-10-31,1,270.82,262.27,,
1.05,2002-11-01,1,275.71,262.27,,
1.09,2002-11-04,1,284.64,262.27,,
1.09,2002-11-05,1,284.81,262.27,,
1.11,2002-11-06,1,290.2,262.27,,
1.03,2002-11-07,1,269.64,262.27,,
1.02,2002-11-08,1,266.95,262.27,,
0.97,2002-11-11,1,255.49,262.27,,
1,2002-11-12,1,263.58,262.27,,
1,2002-11-13,1,262.73,262.27,,
1.05,2002-11-14,1,274.7,262.27,,
1.02,2002-11-15,1,268.8,262.27,,
1.01,2002-11-18,1,263.75,262.27,,
0.98,2002-11-19,1,257.34,262.27,,
1,2002-11-20,1,261.72,262.27,,
1.05,2002-11-21,1,275.54,262.27,,
1.03,2002-11-22,1,269.81,262.27,,
1.03,2002-11-25,1,269.14,262.27,,
0.99,2002-11-26,1,259.7,262.27,,
1.01,2002-11-27,1,264.93,262.27,,
1,2002-11-29,1,261.22,262.27,,
0.98,2002-12-02,1,255.82,262.27,,
0.97,2002-12-03,1,255.49,262.27,,
0.96,2002-12-04,1,252.29,262.27,,
0.94,2002-12-05,1,246.56,262.27,,
0.96,2002-12-06,1,251.95,262.27,,
0.95,2002-12-09,1,248.58,262.27,,
0.98,2002-12-10,1,257.51,262.27,,
1,2002-12-11,1,261.05,262.27,,
0.98,2002-12-12,1,255.99,262.27,,
0.95,2002-12-13,1,249.25,262.27,,
0.95,2002-12-16,1,250.26,262.27,,
0.97,2002-12-17,1,254.14,262.27,,
0.94,2002-12-18,1,245.54,262.27,,
0.91,2002-12-19,1,239.31,262.27,,
0.91,2002-12-20,1,238.3,262.27,,
0.93,2002-12-23,1,244.2,262.27,,
0.92,2002-12-24,1,242.01,262.27,,
0.93,2002-12-26,1,242.68,262.27,,
0.9,2002-12-27,1,236.95,262.27,,
0.9,2002-12-30,1,237.12,262.27,,
0.92,2002-12-31,1,241.5,262.27,,
0.95,2003-01-02,1,249.42,262.27,,
0.96,2003-01-03,1,251.11,262.27,,
0.96,2003-01-06,1,251.11,262.27,,
